PROTEIN_U,PROTEIN_V,TOPO
YNL311C,YPR080W,0.038009721712834114
YBR118W,YNL311C,0.03800972171283412
YFL037W,YNL311C,0.19607477492288855
YML124C,YNL311C,0.0
YLR259C,YNR047W,0.017338955031803355
YBR196C,YNR047W,0.0
YCR088W,YJR121W,0.14421012879114256
YCR088W,YGL206C,0.04924899281931872
YBR019C,YER017C,0.0
YCL040W,YER017C,0.0
YER017C,YGL253W,0.0
YBR196C,YER017C,0.0
YDL229W,YER017C,0.0
YER017C,YKL035W,0.0
YBR127C,YER017C,0.0
YBR059C,YJR045C,0.014693547700325597
YBR059C,YPR080W,0.0
YBR059C,YBR118W,0.0
YBR217W,YFL039C,0.1134544291205952
YBR217W,YPL061W,0.05209500977306617
YBL099W,YBR217W,0.2095149510280374
YBR217W,YGR282C,0.09148099158440012
YBR217W,YDL126C,0.12820396411452697
YBR217W,YGL206C,0.0
YBR217W,YNR001C,0.0
YBR072W,YBR217W,0.09743259232777808
YBR217W,YER110C,0.06349259810764525
YBR217W,YDR148C,0.1279345362680278
YBR217W,YNL071W,0.0
YBR217W,YCL018W,0.17707169642939494
YBR217W,YJR077C,0.08279090843738544
YCL040W,YMR049C,0.06497161951276163
YBR020W,YCR088W,0.073347392468016
YNL311C,YPL235W,0.07817359629331067
YML085C,YNL311C,0.18196718887564578
YCR088W,YKL182W,0.0
YBR196C,YCR088W,0.09480452422986908
YER017C,YMR186W,0.0
YER017C,YLR259C,0.0
YHR111W,YPR080W,0.019738105762397914
YBR118W,YHR111W,0.01973810576239792
YLL034C,YLR180W,0.03708399208897126
YJL088W,YLR323C,0.0
YOL133W,YOR319W,0.1690933793370574
YDL101C,YPL129W,0.0
YLR259C,YLR320W,0.0
YBL099W,YLR320W,0.0
YBR072W,YLR320W,0.0
YFL039C,YLR427W,0.03866682216470638
YBR020W,YLR427W,0.0668334736786938
YKL152C,YLR427W,0.0
YGL173C,YLR427W,0.0
YER165W,YLR427W,0.1939131335868583
YCL037C,YLR427W,0.1965819166717358
YLR427W,YOL055C,0.0
YBR127C,YLR427W,0.0
YML029W,YMR066W,0.0
YFL039C,YML068W,0.0
YJL088W,YML068W,0.0
YDL101C,YGR086C,0.04756908291808469
YHL034C,YLR427W,0.1892789279129666
YGL173C,YMR093W,0.17190109903830939
YHR082C,YNL094W,0.1630942005704241
YNL116W,YPR080W,0.05609449561082533
YBR118W,YNL116W,0.056094495610825336
YNL311C,YOR151C,0.0
YBR020W,YBR217W,0.13459401140157073
YDL126C,YML068W,0.0
YCL040W,YLR320W,0.0
YJL008C,YMR049C,0.06454519911882031
YDL126C,YMR049C,0.04514685120635136
YBR127C,YMR093W,0.0
YNL064C,YNL182C,0.03749967259451592
YER017C,YJL034W,0.0
YER017C,YLR044C,0.0
YER017C,YJR045C,0.024232247884421507
YCR088W,YNL071W,0.0319947454617268
YLR259C,YLR352W,0.029389724382094088
YFR053C,YLR352W,0.0
YBR196C,YMR049C,0.07235880511858715
YJR045C,YMR049C,0.12131698888721283
YGR254W,YMR049C,0.03275880405796221
YLR180W,YNL182C,0.09659043639018941
YGL173C,YNL311C,0.0
YCR088W,YFL018C,0.055910077723619736
YCR088W,YJR045C,0.13978547843444825
YBR217W,YJR121W,0.13472836413521905
YDR502C,YLR320W,0.0
YBR217W,YML085C,0.20436433705270865
YMR186W,YPL259C,0.0
YBR288C,YJL008C,0.1183507068963497
YBR288C,YLR044C,0.0
YBR019C,YOL062C,0.0
YBR072W,YOL062C,0.0
YDL192W,YPR080W,0.11942114639594341
YBR118W,YDL192W,0.11942114639594345
YDL029W,YDL229W,0.11575765134108174
YMR108W,YMR116C,0.0
YGR262C,YJL008C,0.20784704188016362
YJL008C,YKR036C,0.0
YIL094C,YKR036C,0.0
YER043C,YLR175W,0.034739266134415386
YIL142W,YOR136W,0.12444078645503472
YBR072W,YCR002C,0.172918167468749
YBR169C,YCR002C,0.17426975613814782
YDL220C,YPR080W,0.02555619940782015
YBR118W,YDL220C,0.025556199407820154
YGL116W,YNL064C,0.11302856415598968
YHR166C,YJR121W,0.08577123668157988
YBL030C,YDL132W,0.0
YBR217W,YER178W,0.0
YBR288C,YDR394W,0.10121756484374918
YDL029W,YGL008C,0.02685156775228656
YKL152C,YOR276W,0.0
YAL021C,YNL071W,0.07259848952956596
YHR107C,YOL055C,0.0
YLR044C,YLR314C,0.15081636493299613
YBR217W,YJL066C,0.08344710411210851
YBL030C,YBR217W,0.0
YBR217W,YDL055C,0.16535174967341618
YBR217W,YOR151C,0.0534797580258613
YBR217W,YGL048C,0.3592198630051192
YBR217W,YPL235W,0.11217813498447786
YBR217W,YLR180W,0.09539557024281926
YBR217W,YDR502C,0.0
YBR217W,YJR045C,0.1859896425031657
YBR217W,YPR080W,0.19410657648691762
YBR118W,YBR217W,0.19410657648691765
YBR217W,YFL037W,0.19276735371226328
YBR217W,YML124C,0.08694516782464824
YBR217W,YKL035W,0.037485842093012006
YBR127C,YBR217W,0.12252814299731511
YGL202W,YPL149W,0.0
YBL099W,YPL149W,0.038910813330264415
YGR155W,YPL149W,0.09829270467069183
YKL060C,YPL149W,0.0
YBR020W,YPL149W,0.032602879725444706
YBR019C,YPL149W,0.0
YCL040W,YPL149W,0.0
YLR259C,YPL149W,0.0
YFR053C,YPL149W,0.0
YLR355C,YPL149W,0.0
YJL034W,YPL149W,0.0
YER091C,YPL149W,0.0
YGL062W,YPL149W,0.0
YJR045C,YPL149W,0.0487487217487509
YJL052W,YPL149W,0.0
YJR009C,YPL149W,0.0
YFL037W,YPL149W,0.042742627730820264
YKL035W,YPL149W,0.10253473484505547
YDR099W,YPL259C,0.0
YBR018C,YPL259C,0.0
YDR171W,YPL259C,0.0
YJL034W,YPL259C,0.0
YCL018W,YPL259C,0.0
YLR180W,YPL259C,0.06577758016301376
YBL075C,YPL259C,0.0
YER103W,YPL259C,0.0
YJR045C,YPL259C,0.0
YJR009C,YPL259C,0.0
YBL039C,YPL259C,0.056502072336980784
YBR127C,YPL259C,0.0
YNL064C,YPL259C,0.0
YBR288C,YFL039C,0.07393227048884456
YBR288C,YGR254W,0.10160849992033931
YBR288C,YKL060C,0.0
YBR288C,YLR259C,0.06868495986296556
YBR288C,YER110C,0.0
YBR288C,YNL071W,0.0
YBR288C,YCL018W,0.06403587621315802
YBR288C,YJR077C,0.0
YDL029W,YJL034W,0.08880925928018113
YBR288C,YLR180W,0.08009966493087287
YBR288C,YMR214W,0.0
YBR288C,YJR045C,0.09331501220456943
YBR288C,YML085C,0.1820466932355217
YBR288C,YFL037W,0.19616837848751278
YBR288C,YNL064C,0.08739739343346235
YGR254W,YOL062C,0.09791764568366079
YKL060C,YOL062C,0.0
YBR018C,YOL062C,0.0
YKL104C,YOL062C,0.0
YDR171W,YOL062C,0.0
YLR259C,YOL062C,0.0
YMR108W,YOL062C,0.0
YLR355C,YOL062C,0.0
YCL018W,YOL062C,0.0
YCL043C,YOL062C,0.0
YDR477W,YOL062C,0.03058426459716256
YER103W,YOL062C,0.0
YDL229W,YOL062C,0.0
YJR045C,YOL062C,0.04169311996665621
YJL052W,YOL062C,0.0
YJR009C,YOL062C,0.0
YBL039C,YOL062C,0.0
YBR234C,YGR254W,0.05679546966316394
YBR234C,YKL060C,0.0
YBR019C,YBR234C,0.0
YBR234C,YGL173C,0.0
YBR234C,YER165W,0.0
YBR234C,YLR044C,0.044396815318888276
YBR234C,YJL052W,0.0
YKL152C,YNR019W,0.0
YBR072W,YNR019W,0.0
YDL192W,YDR099W,0.03363312405891172
YDL192W,YGL206C,0.06108834709740398
YDL192W,YGR254W,0.04007804393335722
YDL192W,YKL060C,0.04371934033449092
YDL192W,YER165W,0.0
YDL192W,YML028W,0.0
YDL192W,YGL245W,0.1251996012204443
YDL029W,YJL088W,0.05056675845746101
YDL029W,YJR121W,0.2624314466537601
YDL029W,YGR254W,0.13477723529044128
YDL029W,YKL152C,0.1313295256259776
YDL029W,YLL026W,0.01685131046198346
YBR072W,YDL029W,0.22545833100969526
YDL029W,YLR259C,0.15698624217898377
YDL029W,YOR136W,0.09522062421735634
YDL029W,YMR108W,0.07083714950045696
YCL018W,YDL029W,0.3199367597598592
YDL029W,YFL016C,0.1769632175934352
YDL029W,YFR030W,0.030438861808655803
YDL029W,YJR077C,0.19941994649380843
YDL029W,YJL066C,0.18479904297887736
YDL029W,YLR044C,0.12316402572871289
YDL029W,YGR240C,0.20440552862582612
YDL029W,YMR205C,0.254898821573025
YBR196C,YDL029W,0.08705351573504905
YDL029W,YDL055C,0.17244372249796625
YDL029W,YKL081W,0.018067463057119076
YDL029W,YML085C,0.29848460538622795
YDL029W,YFL037W,0.2751418992536455
YDL029W,YML124C,0.15702356707385365
YBL039C,YDL029W,0.1615248921550561
YBR127C,YDL029W,0.25606593465411087
YDL029W,YNL064C,0.2787287356946218
YDL029W,YHR020W,0.07164763689591591
YCL018W,YMR116C,0.01432746862834739
YBR127C,YMR116C,0.031229650066573016
YJR053W,YPL061W,0.16835950882496695
YJL008C,YJR053W,0.030506388119555115
YJR053W,YKL152C,0.3403079232179614
YJR053W,YJR077C,0.20096484368423742
YGR188C,YHR137W,0.0
YGR188C,YJL034W,0.0
YGR188C,YLR044C,0.0
YBR196C,YGR188C,0.0
YBR127C,YGR188C,0.0
YJR121W,YMR055C,0.0
YBR072W,YMR055C,0.19622771516391735
YDR171W,YMR055C,0.13071533270260213
YLR180W,YMR055C,0.02999653102792417
YMR055C,YNL064C,0.035308901977396195
YDL126C,YMR055C,0.021246515373044454
YKL152C,YMR055C,0.3352949612007689
YLR259C,YMR055C,0.09048340135290621
YGL173C,YGL174W,0.0
YFL039C,YLR074C,0.1047031425266312
YLR074C,YNR001C,0.034725373164929046
YHL034C,YLR074C,0.12906245032332056
YER165W,YLR074C,0.11432752994834877
YLR074C,YPR080W,0.09466640529748936
YBR118W,YLR074C,0.09466640529748938
YFL039C,YGR262C,0.0
YGR262C,YJR121W,0.1749294825494975
YDL126C,YGR262C,0.03543029210558848
YGR262C,YKL152C,0.0
YBR072W,YGR262C,0.0
YDR171W,YGR262C,0.0
YGR262C,YLR259C,0.15330008264650655
YDR148C,YGR262C,0.12782284918723677
YGR262C,YNL071W,0.0
YBL030C,YGR262C,0.0
YGR262C,YMR205C,0.2627994482521674
YGL048C,YGR262C,0.3767709931584489
YGR262C,YLR180W,0.2598220367275385
YGR262C,YHL034C,0.0
YGR262C,YJR045C,0.17051522217702197
YGR262C,YML124C,0.0
YGR262C,YNL064C,0.1764106737628538
YBR019C,YML102W,0.0
YGR180C,YML102W,0.0
YML028W,YML102W,0.0
YBR020W,YOR276W,0.04376169315525849
YCL040W,YOR276W,0.0
YNL071W,YOR276W,0.0
YBR196C,YOR276W,0.0
YCL037C,YOR276W,0.2350565860807937
YOL055C,YOR276W,0.0
YFL037W,YOR276W,0.0
YFL039C,YKR036C,0.05722965090332203
YBL099W,YKR036C,0.27667587699794555
YJR121W,YKR036C,0.2712336942910463
YDL143W,YKR036C,0.0
YJL111W,YKR036C,0.0
YBR020W,YKR036C,0.14787078935360334
YBR072W,YKR036C,0.20425891346343156
YDR171W,YKR036C,0.1522725142484261
YBL075C,YKR036C,0.19898668314766765
YJR009C,YKR036C,0.0
YBR127C,YKR036C,0.08223129613102889
YJL066C,YKR036C,0.0
YER178W,YPL111W,0.0331204823644926
YPL111W,YPR080W,0.02405973666575247
YBR118W,YPL111W,0.024059736665752472
YLR175W,YLR304C,0.034377054455479936
YGL234W,YLR175W,0.0
YDL126C,YLR175W,0.030820569387134056
YLR175W,YNR001C,0.007395756662713864
YGR254W,YLR175W,0.057444377311507276
YKL060C,YLR175W,0.03276327860799872
YHR183W,YLR175W,0.0
YLR175W,YMR186W,0.02722234279305419
YLL026W,YLR175W,0.01133581151914039
YBR072W,YLR175W,0.02592692401787303
YDR171W,YLR175W,0.0
YLR175W,YLR259C,0.05007102663739817
YLR175W,YMR108W,0.0
YCL018W,YLR175W,0.056541974839656596
YER091C,YLR175W,0.03557999489161882
YLR044C,YLR175W,0.022564220730093072
YGR240C,YLR175W,0.09296101936368499
YLR058C,YLR175W,0.032233784499519136
YER103W,YLR175W,0.0
YJR045C,YLR175W,0.13096609890891336
YGR094W,YLR175W,0.0
YHR020W,YLR175W,0.0
YFL039C,YNL161W,0.03453504651925531
YBR020W,YNL161W,0.11067530676826358
YCL018W,YNL161W,0.11482483037730835
YDL055C,YNL161W,0.12912469185843536
YNL161W,YOR151C,0.0
YGL048C,YNL161W,0.0
YML085C,YNL161W,0.24992424103601676
YFL037W,YNL161W,0.2618194439492628
YJL130C,YNL161W,0.0
YBR127C,YNL161W,0.07940785903439232
YKL011C,YLR259C,0.09774444407695222
YKL011C,YMR205C,0.03235668634678854
YAL021C,YFL039C,0.043106681791400696
YAL021C,YBL099W,0.185296835272935
YAL021C,YJR121W,0.18038187963755908
YAL021C,YBR020W,0.10476919000959603
YAL021C,YDR171W,0.0822576276298867
YAL021C,YLR180W,0.053376454860133295
YAL021C,YMR214W,0.0
YAL021C,YML085C,0.15471100383709943
YAL021C,YFL037W,0.15871780214608133
YAL021C,YBR127C,0.05594735337949518
YAL021C,YNL064C,0.023468075871379196
YIL142W,YKL060C,0.09179932725458649
YBR072W,YIL142W,0.25048267474457536
YIL142W,YNL037C,0.1916562972885106
YIL142W,YLR355C,0.14966210679655637
YCL018W,YIL142W,0.1902784418949534
YBL075C,YIL142W,0.2287040701809029
YER103W,YIL142W,0.0980373196360664
YDL229W,YIL142W,0.19813942297699993
YIL142W,YJR045C,0.1605928904481136
YIL142W,YJL052W,0.16706837546652725
YCR002C,YGL234W,0.0
YCR002C,YJR121W,0.05538568799284979
YCR002C,YDR099W,0.05647109448333716
YCR002C,YJL008C,0.015445043491313978
YCR002C,YGR155W,0.1014118201537261
YCR002C,YKL060C,0.325211194632026
YBR020W,YCR002C,0.20806891348799086
YCR002C,YKL104C,0.09606085087979804
YCR002C,YFR053C,0.05615006721091655
YCR002C,YGL253W,0.06852859202930475
YCR002C,YOR136W,0.17141299414700978
YCR002C,YMR108W,0.0
YCL018W,YCR002C,0.18443091249208404
YCR002C,YFR030W,0.0
YCR002C,YLR044C,0.32427164040398276
YBR196C,YCR002C,0.27287338657946403
YCR002C,YER043C,0.06527971830690059
YBL075C,YCR002C,0.1661000098764123
YCR002C,YDL229W,0.1475721735399053
YCR002C,YKR059W,0.20018461123675593
YCR002C,YJL138C,0.20018461123675593
YBR127C,YCR002C,0.15284048110077111
YJR076C,YPL061W,0.0
YJR076C,YKL182W,0.0
YBR072W,YJR076C,0.15957988938846443
YDR171W,YJR076C,0.0738762850956461
YJR076C,YLR259C,0.07244083790830659
YGL173C,YJR076C,0.0
YER165W,YJR076C,0.09183321786966771
YDL055C,YJR076C,0.08394146944575996
YJR076C,YOR151C,0.0
YGL048C,YJR076C,0.038827612766476234
YJR076C,YPR080W,0.0
YBR118W,YJR076C,0.0
YHR107C,YOR374W,0.0
YHR107C,YJR121W,0.05412416764222437
YFL018C,YHR107C,0.10365978562028812
YER178W,YHR107C,0.0
YHR107C,YPL235W,0.050012672468961905
YHR107C,YJR045C,0.1012702038324932
YFR028C,YJR077C,0.13589325998567628
YGL116W,YJL008C,0.03127573895294089
YBR127C,YHR107C,0.14346863640667096
YDL220C,YOR133W,0.0
YDL220C,YDR385W,0.0
YDL220C,YGR254W,0.10571301475649478
YDL220C,YMR186W,0.11622727620848687
YDL220C,YPL240C,0.10375822206875869
YDL220C,YLR355C,0.0
YDL220C,YJL034W,0.06439697767332825
YDL220C,YER091C,0.0
YDL220C,YJR045C,0.09957380900747224
YFL039C,YFR028C,0.04427164451520025
YFR028C,YPL061W,0.1269434021013397
YBL099W,YFR028C,0.13707532513284565
YER177W,YFR028C,0.2815195857338917
YDR099W,YFR028C,0.2977419453062237
YFR028C,YGL206C,0.053192252174791614
YFR028C,YKL152C,0.256566326716904
YBR072W,YFR028C,0.21714778654910552
YFR028C,YLR259C,0.1751365523567232
YER110C,YFR028C,0.0
YFR028C,YNL071W,0.05701189680306722
YBL030C,YFR028C,0.0
YBR196C,YFR028C,0.12240715094814164
YFR028C,YJR045C,0.09151067263814598
YFR028C,YOL055C,0.13835635676655536
YFR028C,YPL258C,0.12276365457545561
YAR019C,YDR099W,0.09075135901401184
YAR019C,YDL126C,0.1700335382270303
YAR019C,YER110C,0.0817780064204804
YAR019C,YMR205C,0.1605592643364725
YAR019C,YPR080W,0.17195649405687477
YAR019C,YBR118W,0.1719564940568748
YDL143W,YGL116W,0.0
YGL116W,YJL111W,0.0
YGL116W,YLR259C,0.030014942264199374
YGL116W,YPL235W,0.06298796201877792
YDR502C,YGL116W,0.0
YFL037W,YGL116W,0.07532949443126079
YBL030C,YHR166C,0.029329641133403365
YBR196C,YHR166C,0.024620107418278865
YHR166C,YPR080W,0.02512768478725143
YBR118W,YHR166C,0.02512768478725143
YBR160W,YJL008C,0.15165553704490514
YBR160W,YGL206C,0.026842492987757604
YBR160W,YCL040W,0.018969564967676426
YBR072W,YBR160W,0.09986800333108742
YBR160W,YDR171W,0.039561893985653206
YBR160W,YLR259C,0.17919850723684172
YBR160W,YFR053C,0.07434963974225182
YBR160W,YNL071W,0.12000146460581662
YBR160W,YMR205C,0.16831434194435185
YBR160W,YPL235W,0.0796199500185937
YBR160W,YLR180W,0.1050800301990534
YBR160W,YML085C,0.20997342767598956
YBR160W,YFL037W,0.2508328813457794
YBR160W,YNL064C,0.10724714980681009
YJR109C,YLR314C,0.0
YGR254W,YLR314C,0.0
YHR179W,YLR314C,0.0
YLR229C,YOR151C,0.07472346148362087
YDL132W,YER177W,0.06284280655974073
YBR196C,YLR314C,0.15983182042888955
YBR127C,YLR314C,0.13992067541331307
YBR020W,YOL139C,0.2327849139501229
YBR019C,YOL139C,0.11031580050286507
YBR018C,YOL139C,0.04628911728117185
YJL034W,YOL139C,0.10195857095014602
YIL094C,YOL139C,0.10272103739022513
YLR044C,YOL139C,0.29748790094050725
YBL075C,YOL139C,0.038169018171408574
YJR045C,YOL139C,0.12347715540431395
YJL052W,YOL139C,0.12456843523715913
YJR009C,YOL139C,0.09096679153257271
YBL039C,YOL139C,0.14542862937598375
YDL126C,YLR229C,0.04737677167371778
YBR019C,YLR229C,0.0671617970800109
YBR018C,YLR229C,0.0
YDR171W,YLR229C,0.0
YLR229C,YLR259C,0.0531033903615566
YJL034W,YLR229C,0.0
YCL018W,YLR229C,0.06267949838496883
YJL130C,YLR229C,0.0
YDL126C,YFR053C,0.28194860570324065
YDL126C,YJR045C,0.29242121340596966
YDL126C,YPR080W,0.31539568648778304
YBR118W,YDL126C,0.3153956864877831
YLR259C,YMR001C,0.08306289134623528
YER110C,YMR001C,0.1462468162182308
YJR045C,YMR001C,0.07932082013531305
YCR094W,YPR080W,0.0
YBR118W,YCR094W,0.0
YCR094W,YFL037W,0.0
YCR094W,YNL064C,0.0
YDL132W,YOR133W,0.1373858333737584
YDL132W,YDR385W,0.1373858333737584
YDL132W,YMR186W,0.09924433666572932
YDL132W,YPL240C,0.22803100485669098
YDL132W,YJL153C,0.0
YDL132W,YER091C,0.0
YDL132W,YLR044C,0.0928268072766817
YBR196C,YDL132W,0.1739349578541904
YBL075C,YDL132W,0.0
YDL132W,YJL052W,0.0
YDL132W,YOL055C,0.24380435353587573
YDL132W,YKR059W,0.12751682526893035
YDL132W,YJL138C,0.12751682526893035
YBR127C,YDL132W,0.1823042445687303
YGL190C,YOR374W,0.0
YDL143W,YGL190C,0.0
YGL190C,YJL111W,0.0
YGL190C,YJL008C,0.11770683961438091
YKL104C,YPL259C,0.0
YDL029W,YDR127W,0.14435818806089448
YCL018W,YGR262C,0.1281001477694088
YMR214W,YNL161W,0.0
YHR107C,YNR001C,0.030524492070757914
YKL060C,YLR314C,0.24174895156329163
YBR019C,YPL259C,0.0
YMR116C,YOR133W,0.07614656370094844
YDR385W,YMR116C,0.07614656370094844
YFL016C,YKR036C,0.0
YHR082C,YJR076C,0.03637235261849422
YBR160W,YIL075C,0.13919362198475332
YBR217W,YJL130C,0.11628537851448639
YGL234W,YPL259C,0.0
YBR288C,YPR080W,0.1002932962756143
YBR118W,YBR288C,0.10029329627561433
YBR127C,YOL062C,0.0
YDL029W,YDL126C,0.15822306327109076
YBR072W,YJR053W,0.19263921279292212
YBL099W,YGR262C,0.14950468155275806
YFL037W,YGR262C,0.15304372617581385
YHR082C,YNL161W,0.04017222396972219
YAL021C,YJL130C,0.0679579238068506
YCR002C,YJR045C,0.10058490480166611
YBR196C,YHR107C,0.14096396974591438
YBR160W,YOR151C,0.06770699599129106
YDR477W,YOL139C,0.11542766154282795
YBL099W,YDL132W,0.052566016889955894
YBR288C,YJR121W,0.1300889456237352
YDL029W,YGL062W,0.03726040039989083
YCL018W,YKR036C,0.15542402842899028
YLR175W,YOR133W,0.03896235399494464
YDR385W,YLR175W,0.03896235399494464
YCR002C,YMR186W,0.20160409436112506
YBL099W,YHR166C,0.08521289509074731
YBR217W,YOL055C,0.065600069387128
YJL052W,YPL259C,0.0
YBR288C,YGL206C,0.0
YBR288C,YDL055C,0.16628000989643782
YJL034W,YOL062C,0.0
YDL029W,YFR053C,0.1137978294676867
YDL029W,YJR045C,0.32999888675692146
YGR188C,YGR254W,0.0
YJR077C,YKR036C,0.0
YER177W,YLR175W,0.0573418512938522
YAL021C,YBR072W,0.11749531190222026
YCL040W,YCR002C,0.062244943538473874
YCR002C,YLR259C,0.14919875522667353
YDL220C,YKL152C,0.0
YCL040W,YFR028C,0.2166694674622561
YAR019C,YJR045C,0.1966651773652095
YFR053C,YHR166C,0.0
YCL018W,YOL139C,0.16454069012430145
YDL229W,YOL139C,0.07355395633842018
YDL132W,YLR259C,0.13517152853777184
YBR072W,YPL259C,0.03190482553670037
YBL099W,YDL029W,0.2560249785730171
YFL018C,YGR262C,0.11498710149262506
YGR262C,YML085C,0.14429182876243982
YJR045C,YNL161W,0.05574650804614395
YHR107C,YKL060C,0.21247115552112425
YLR314C,YMR186W,0.16315670684208494
YGL253W,YPL149W,0.0
YNL037C,YPL259C,0.08939197257512167
YER110C,YPL259C,0.0
YDR477W,YPL259C,0.025426096224904698
YBL099W,YBR288C,0.1323353378363165
YBR288C,YJL066C,0.0
YDL029W,YGR282C,0.22574383139397688
YCL064C,YDL029W,0.16350557388786532
YDL029W,YJR109C,0.09612646048486825
YDL029W,YDR171W,0.17168681044781217
YGR262C,YJR077C,0.0
YDL055C,YGR262C,0.13943659640637424
YGR262C,YIL075C,0.4243984816120874
YGL008C,YLR175W,0.0
YAL021C,YLR259C,0.0
YAL021C,YCL018W,0.09277206192026778
YAL021C,YGL048C,0.0890282736488958
YCR002C,YDL055C,0.057597859417774816
YHR107C,YKL152C,0.0
YBR072W,YHR107C,0.1881786380317322
YHR107C,YLR058C,0.0
YBR020W,YFR028C,0.049839272918198035
YLR314C,YLR355C,0.0
YCL018W,YLR314C,0.09540389445134609
YER091C,YLR314C,0.11107703656073865
YGR262C,YOR151C,0.09820436936510676
YGL190C,YLR259C,0.08500863936649317
YDL017W,YGL048C,0.07388161912700575
YDL164C,YJR045C,0.0
YGL003C,YLR259C,0.09760909752554664
YKL060C,YOR061W,0.0
YJR139C,YOR061W,0.0
YBR109C,YER177W,0.09382749956215589
YBR196C,YMR094W,0.0
YKL139W,YKL152C,0.0
YER091C,YGR092W,0.0
YCL018W,YPR017C,0.04229944727245463
YJR045C,YNL230C,0.04504222335905133
YJR017C,YOR151C,0.24205675790450584
YMR186W,YNL135C,0.09043135468369816
YAL036C,YPL061W,0.0
YAL017W,YMR205C,0.0
YBR019C,YLR291C,0.18562649810599238
YCL018W,YOR061W,0.07316662902427215
YBR196C,YLL050C,0.08447081085395175
YNL064C,YOR125C,0.0
YOR151C,YPR111W,0.06755407001463486
YJL090C,YLR259C,0.06918617208844739
YHR082C,YPR104C,0.0
YGR083C,YLR044C,0.2331330466994495
YGL190C,YOR133W,0.0
YDR385W,YGL190C,0.0
YGL190C,YJL153C,0.057316002662735406
YCL018W,YGL190C,0.18375653858681176
YER091C,YGL190C,0.0
YGL190C,YLR044C,0.05585597268665194
YCL043C,YGL190C,0.0
YBR196C,YGL190C,0.0
YGL190C,YLR180W,0.06186572096395772
YBL075C,YGL190C,0.11079362845996972
YER103W,YGL190C,0.15052640316448831
YDL229W,YGL190C,0.12257638325870743
YBL099W,YDL017W,0.23449555417182913
YDL017W,YJR121W,0.21766249585909928
YDL017W,YDL126C,0.25028602796594257
YBR020W,YDL017W,0.17807752103801075
YDL017W,YDR171W,0.09254056768818374
YDL017W,YLR259C,0.16153722492335268
YDL017W,YNL071W,0.10041513224988388
YDL017W,YMR205C,0.21835952371974812
YDL017W,YMR214W,0.17555169984733787
YDL017W,YJR045C,0.1951063553137429
YDL017W,YPR080W,0.20196787460193494
YBR118W,YDL017W,0.20196787460193494
YDL017W,YOL055C,0.06193692889218496
YDL017W,YPL258C,0.07635026022134515
YDL017W,YML085C,0.2517120606482633
YDL017W,YFL037W,0.2093328962647094
YDL017W,YML124C,0.10879338881389872
YBR127C,YDL017W,0.1482174395446386
YDL017W,YNL064C,0.14611093986420803
YDL164C,YGR282C,0.0
YDL164C,YPR080W,0.0
YBR118W,YDL164C,0.0
YDL164C,YOL055C,0.07959702630468904
YDL164C,YNL064C,0.0
YBL099W,YDL164C,0.1731996397678978
YDL164C,YJR121W,0.13372403129705046
YBR020W,YDL164C,0.0
YCL040W,YDL164C,0.10443431629622638
YDL164C,YDR148C,0.1644718270773738
YDL164C,YFL018C,0.20511413088647726
YDL164C,YLR180W,0.05692219883191214
YDL164C,YDR502C,0.0
YDL164C,YKL035W,0.0
YBR127C,YDL164C,0.0
YDL143W,YGL003C,0.0
YGL003C,YJL111W,0.0
YCL018W,YGL003C,0.026803524475243583
YBR196C,YGL003C,0.09994404481077915
YGL003C,YJR045C,0.09239145035924844
YGL003C,YOL055C,0.07605075520267433
YBR274W,YNL064C,0.12335285380746222
YBR274W,YFL039C,0.037710623502128046
YBR274W,YCL018W,0.10404034826519729
YBR274W,YMR205C,0.1251955351515493
YBR274W,YDL055C,0.0
YBR274W,YOR151C,0.0
YBR274W,YJL130C,0.21160002643310546
YMR198W,YNR001C,0.04907313589174102
YLR180W,YMR198W,0.0
YMR198W,YNL064C,0.0
YJR121W,YMR138W,0.00734294691294952
YCR005C,YKL152C,0.0
YBR072W,YCR005C,0.0
YCR005C,YPR080W,0.0
YBR118W,YCR005C,0.0
YIL035C,YJL008C,0.03570927097943565
YBR072W,YIL035C,0.03867239419873576
YGL173C,YIL035C,0.16038667224442463
YCL018W,YIL035C,0.05380747305215457
YER165W,YIL035C,0.17520355138098673
YHL034C,YIL035C,0.21394449660796136
YCL037C,YIL035C,0.0549637083636399
YML057W,YPL235W,0.04806878438979188
YLR354C,YOR061W,0.0
YDR099W,YMR199W,0.06847371296318043
YGR282C,YPL256C,0.0
YJL066C,YPL256C,0.0
YBR109C,YJR121W,0.018557267722840384
YBR109C,YDR099W,0.16973352332477745
YBR109C,YKL182W,0.0
YBR109C,YKL152C,0.1813131480134237
YBR072W,YBR109C,0.0
YBR109C,YLR259C,0.018032794148674907
YBR109C,YFR053C,0.03995700261568932
YBL030C,YBR109C,0.0
YBR109C,YBR196C,0.03997102366329788
YBR109C,YPR080W,0.05249799753760399
YBR109C,YBR118W,0.052497997537604
YBR109C,YBR127C,0.02249558265482097
YJR121W,YML057W,0.06469620610364028
YCL064C,YML057W,0.0
YBR020W,YML057W,0.08548394524977874
YCL018W,YML057W,0.07008832057886723
YER091C,YML057W,0.0
YDL055C,YML057W,0.0
YLR180W,YML057W,0.0
YML057W,YMR066W,0.10767586961833722
YJL130C,YML057W,0.09319051260091893
YBR127C,YML057W,0.06818101195259525
